"weapon_name","vitesse_tueur"
ak-47,7.00807899124011
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,18.19420754252809
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,22.360976596901757
glock-18,8.303806087221691
glock-18,5.709834019417465
ak-47,57.82616032041505
ak-47,60.7014600229675
mac-10,0.0
ak-47,90.3029842588532
ak-47,36.53957724546555
awp,0.0
ak-47,0.0
glock-18,64.85655832124723
ak-47,11.782157276363314
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,13.463174962768813
ak-47,0.0
ak-47,5.574098348384338
awp,0.0
ak-47,63.62164995569481
ak-47,25.45465138202582
ak-47,0.0
awp,11.547932123463706
ak-47,28.228958448547903
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,26.735397774123822
ak-47,0.0
awp,0.0
ak-47,0.0
awp,0.0
awp,8.383654458824088
ak-47,0.0
ak-47,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
ak-47,57.58083527040274
ak-47,58.80890670954121
ak-47,15.332214211169502
awp,0.0
awp,0.0
awp,0.0
ak-47,0.0
ak-47,0.0
ak-47,8.671698495951528
awp,6.1329911375257185
ak-47,34.90224672360605
ak-47,27.571257506455975
ak-47,0.0
ak-47,0.0
ak-47,0.0
awp,0.0
awp,0.0
ak-47,0.0
awp,0.0
ak-47,39.83869582647068
ak-47,0.0
ak-47,33.977963774837654
ak-47,32.70385517968211
ak-47,14.225350459764602
ak-47,0.0
awp,0.0
awp,0.0
ak-47,12.74657763286232
ak-47,0.0
awp,0.0
ak-47,58.8842092386087
awp,0.0
awp,0.0
awp,0.0
ak-47,3.7731326987405307
ak-47,0.0
ak-47,15.266345109292958
ak-47,0.0
glock-18,0.0
glock-18,0.0
glock-18,0.0
glock-18,79.50781345285938
ak-47,0.0
ak-47,0.0
ak-47,103.22426265499297
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,14.304636751650843
ak-47,0.0
ak-47,44.68799982013969
ak-47,20.82591695692365
ak-47,0.0
ak-47,0.0
ak-47,0.0
ak-47,7.828020553382573
ak-47,32.30030294459326
